maker,model,mileage,manufacture_year,engine_displacement,engine_power,body_type,color_slug,stk_year,transmission,door_count,seat_count,fuel_type,date_created,date_last_seen,price_eur
audi,q7,160500,2010,2967,176,,,None,auto,5,5,diesel,2015-11-14 18:55:50.40738+00,2016-01-27 20:40:15.46361+00,27719.84
,,143000,,1598,79,,,None,man,5,5,gasoline,2015-11-14 18:55:50.472003+00,2016-01-27 20:40:15.46361+00,1843.08
bmw,,299000,2004,1995,110,,,None,auto,5,5,diesel,2015-11-14 18:55:50.51761+00,2016-01-27 20:40:15.46361+00,2957.07
citroen,saxo,82167,1997,1124,44,,,None,man,3,5,gasoline,2015-11-14 18:55:50.528508+00,2016-01-27 20:40:15.46361+00,995.56
mazda,5,159000,,1998,105,,,None,man,5,7,diesel,2015-11-14 18:55:50.552936+00,2016-01-27 20:40:15.46361+00,7028.13
audi,a4,206000,1996,1781,110,,,None,man,5,5,gasoline,2015-11-14 18:55:50.569597+00,2016-01-27 20:40:15.46361+00,4248.7
audi,a8,87701,2012,2967,184,,,None,auto,5,5,diesel,2015-11-14 18:55:50.588272+00,2016-01-27 20:40:15.46361+00,42561.07
ford,mondeo,153516,2012,1997,103,,,None,man,5,5,diesel,2015-11-14 18:55:50.652811+00,2016-01-27 20:40:15.46361+00,11102.15
kia,sorento,119739,2011,2199,145,,,None,auto,5,5,diesel,2015-11-14 18:55:50.663596+00,2016-01-27 20:40:15.46361+00,14245.0
skoda,fabia,194833,2001,1397,44,,,None,man,None,5,gasoline,2015-11-14 18:55:50.691033+00,2016-01-27 20:40:15.46361+00,1628.42
skoda,fabia,274005,2001,1896,47,,,None,man,5,5,diesel,2015-11-14 18:55:50.756339+00,2016-01-27 20:40:15.46361+00,1661.73
bmw,x5,122000,2010,2993,180,,,None,auto,5,5,diesel,2015-11-14 18:55:50.791072+00,2016-01-27 20:40:15.46361+00,31078.46
,,337132,2002,1896,96,,,None,man,5,5,diesel,2015-11-14 18:55:50.843634+00,2016-01-27 20:40:15.46361+00,3142.12
skoda,rapid,23391,2015,1390,90,,,None,auto,5,5,gasoline,2015-11-14 18:55:50.886891+00,2016-01-27 20:40:15.46361+00,13689.86
opel,zafira,212356,,2198,108,,,None,auto,5,5,gasoline,2015-11-14 18:55:51.09507+00,2016-01-27 20:40:15.46361+00,2923.76
,,172000,,1997,79,van,,None,man,5,5,diesel,2015-11-14 18:55:51.116062+00,2016-01-27 20:40:15.46361+00,4441.15
citroen,xsara-picasso,122000,,1587,70,,,None,man,5,5,gasoline,2015-11-14 18:55:51.22851+00,2016-01-27 20:40:15.46361+00,3367.88
skoda,octavia,98521,2010,1896,74,,,None,man,5,5,diesel,2015-11-14 18:55:51.25834+00,2016-01-27 20:40:15.46361+00,5144.34
,,164192,2001,1910,77,,,None,man,4,5,diesel,2015-11-14 18:55:51.272488+00,2016-01-27 20:40:15.46361+00,2031.83
,,70859,,1598,115,,,None,,5,5,diesel,2015-11-14 18:55:51.286242+00,2016-01-27 20:40:15.46361+00,8845.3
,,66000,2009,1360,54,,,None,man,5,5,gasoline,2015-11-14 18:55:51.298256+00,2016-01-27 20:40:15.46361+00,4404.15
,,250000,,1968,103,,,None,man,5,5,diesel,2015-11-14 18:55:51.317129+00,2016-01-27 20:40:15.46361+00,5921.54
mercedes-benz,,249517,,5439,260,,,None,auto,4,5,gasoline,2015-11-14 18:55:51.352626+00,2016-01-27 20:40:15.46361+00,5884.53
citroen,c5,253000,,2179,98,,,None,man,5,5,diesel,2015-11-14 18:55:51.396535+00,2016-01-27 20:40:15.46361+00,2216.88
citroen,xsara-picasso,166000,2002,1749,85,,,None,man,5,5,diesel,2015-11-14 18:55:51.410792+00,2016-01-27 20:40:15.46361+00,1961.51
hyundai,ix35,45060,,1685,85,,,None,man,5,5,diesel,2015-11-14 18:55:51.459881+00,2016-01-27 20:40:15.46361+00,14026.65
ford,focus,227000,,1596,74,,,None,,5,5,gasoline,2015-11-14 18:55:51.478214+00,2016-01-27 20:40:15.46361+00,1809.77
hyundai,ix35,67000,,1995,135,,,None,auto,5,5,diesel,2015-11-14 18:55:51.500955+00,2016-01-27 20:40:15.46361+00,14581.79
skoda,fabia,211900,2001,1390,55,,,None,man,5,5,gasoline,2015-11-14 18:55:51.621915+00,2016-01-27 20:40:15.46361+00,2553.66
skoda,rapid,23175,2015,1390,90,,,None,auto,5,5,gasoline,2015-11-14 18:55:51.64957+00,2016-01-27 20:40:15.46361+00,13689.86
mercedes-benz,,272500,,2987,165,,,None,auto,5,5,diesel,2015-11-14 18:55:51.660386+00,2016-01-27 20:40:15.46361+00,11065.88
,,131686,2004,1461,60,,,None,man,5,5,diesel,2015-11-14 18:55:51.686639+00,2016-01-27 20:40:15.46361+00,2760.92
citroen,saxo,173456,1998,1527,42,,,None,man,3,5,diesel,2015-11-14 18:55:51.783802+00,2016-01-27 20:40:15.46361+00,925.24
jeep,grand-cherokee,173376,2006,2987,160,,,None,auto,5,5,diesel,2015-11-14 18:55:51.832569+00,2016-01-27 20:40:15.46361+00,11099.19
ford,s-max,190780,2006,1753,92,,,None,man,5,5,diesel,2015-11-14 18:55:51.873656+00,2016-01-27 20:40:15.46361+00,6254.63
,,164000,2005,1560,80,,,None,man,3,5,diesel,2015-11-14 18:55:51.912345+00,2016-01-27 20:40:15.46361+00,2350.11
skoda,superb,261000,,1998,103,,,None,man,5,5,diesel,2015-11-14 18:55:51.94855+00,2016-01-27 20:40:15.46361+00,10917.84
toyota,rav4,114513,2009,2231,110,,,None,man,5,5,diesel,2015-11-14 18:55:52.0368+00,2016-01-27 20:40:15.46361+00,11469.28
skoda,octavia,243250,2004,1896,66,,,None,man,5,5,diesel,2015-11-14 18:55:52.047633+00,2016-01-27 20:40:15.46361+00,3663.95
skoda,fabia,165307,2006,1390,55,,,None,man,5,5,gasoline,2015-11-14 18:55:52.065277+00,2016-01-27 20:40:15.46361+00,3515.91
mazda,626,108000,1997,1840,66,,,None,man,4,5,gasoline,2015-11-14 18:55:52.104466+00,2016-01-27 20:40:15.46361+00,666.17
hyundai,,138300,2004,1086,43,,,None,man,5,5,gasoline,2015-11-14 18:55:52.117998+00,2016-01-27 20:40:15.46361+00,2035.53
ford,fiesta,119162,,1242,60,,,None,man,3,5,gasoline,2015-11-14 18:55:52.204329+00,2016-01-27 20:40:15.46361+00,4807.55
ford,mondeo,189912,,1796,85,,,None,man,4,5,gasoline,2015-11-14 18:55:52.220061+00,2016-01-27 20:40:15.46361+00,703.18
,,266560,,1761,66,,,None,,5,5,gasoline,2015-11-14 18:55:52.233778+00,2016-01-27 20:40:15.46361+00,1587.71
,,120000,1997,1239,40,,,None,man,3,5,gasoline,2015-11-14 18:55:52.398731+00,2016-01-27 20:40:15.46361+00,736.49
skoda,felicia,183000,1999,1598,55,,,None,man,5,5,gasoline,2015-11-14 18:55:52.40995+00,2016-01-27 20:40:15.46361+00,1332.35
mercedes-benz,,7390,2015,2987,190,,,None,auto,5,5,diesel,2015-11-14 18:55:52.484607+00,2016-01-27 20:40:15.46361+00,82346.37
opel,meriva,0,,1248,55,,,None,,5,5,diesel,2015-11-14 18:55:52.534833+00,2016-01-27 20:40:15.46361+00,4030.35
,,154597,,1360,55,,,None,man,5,5,gasoline,2015-11-14 18:55:52.545049+00,2016-01-27 20:40:15.46361+00,2035.16
hyundai,matrix,182000,2002,1795,90,van,,None,man,5,5,gasoline,2015-11-14 18:55:52.585478+00,2016-01-27 20:40:15.46361+00,1073.28
fiat,bravo,151200,2007,1368,66,,,None,man,5,5,gasoline,2015-11-14 18:55:52.597031+00,2016-01-27 20:40:15.46361+00,3886.01
,,0,2011,1997,110,,,None,man,5,5,diesel,2015-11-14 18:55:52.632925+00,2016-01-27 20:40:15.46361+00,21813.47
,,167861,2011,1598,77,,,None,man,5,5,diesel,2015-11-14 18:55:52.69308+00,2016-01-27 20:40:15.46361+00,7957.07
kia,sorento,202000,2005,2497,103,,,None,auto,5,5,diesel,2015-11-14 18:55:52.743737+00,2016-01-27 20:40:15.46361+00,5129.53
,,113000,2005,1390,55,,,None,man,5,5,gasoline,2015-11-14 18:55:52.761571+00,2016-01-27 20:40:15.46361+00,3663.95
,,109886,2003,1198,40,,,None,man,5,5,gasoline,2015-11-14 18:55:52.799402+00,2016-01-27 20:40:15.46361+00,2772.02
kia,carens,234391,2007,1991,103,,,None,man,5,7,diesel,2015-11-14 18:55:52.809021+00,2016-01-27 20:40:15.46361+00,2957.07
,,216330,2012,1197,63,,,None,man,4,5,gasoline,2015-11-14 18:55:52.819139+00,2016-01-27 20:40:15.46361+00,8224.39
smart,forfour,200000,2005,1493,50,,,None,auto,5,5,diesel,2015-11-14 18:55:52.828957+00,2016-01-27 20:40:15.46361+00,2553.66
,,195000,2008,1968,103,,,None,man,2,4,diesel,2015-11-14 18:55:52.871632+00,2016-01-27 20:40:15.46361+00,8475.2
,,0,2011,1199,96,,,None,auto,5,5,gasoline,2015-11-14 18:55:52.908944+00,2016-01-27 20:40:15.46361+00,16728.35
skoda,octavia,55700,2010,1984,147,,,None,auto,5,5,gasoline,2015-11-14 18:55:52.922142+00,2016-01-27 20:40:15.46361+00,15136.97
audi,a6,217000,2007,1968,103,,,None,auto,4,5,diesel,2015-11-14 18:55:52.953497+00,2016-01-27 20:40:15.46361+00,6457.11
kia,,29000,2013,1597,94,,,None,man,5,5,diesel,2015-11-14 18:55:52.971841+00,2016-01-27 20:40:15.46361+00,10695.78
opel,combo,108452,2002,1598,64,,,None,man,4,5,gasoline,2015-11-14 18:55:52.981608+00,2016-01-27 20:40:15.46361+00,2586.94
skoda,rapid,21750,2014,1198,63,,,None,man,5,5,gasoline,2015-11-14 18:55:53.027294+00,2016-01-27 20:40:15.46361+00,9988.9
,,137000,2011,1968,103,,,None,man,5,5,diesel,2015-11-14 18:55:53.048891+00,2016-01-27 20:40:15.46361+00,12546.26
,,146250,2005,1496,48,,,None,man,5,5,diesel,2015-11-14 18:55:53.058814+00,2016-01-27 20:40:15.46361+00,2701.7
jeep,grand-cherokee,169000,2007,2987,160,,,None,auto,5,5,diesel,2015-11-14 18:55:53.175239+00,2016-01-27 20:40:15.46361+00,8845.3
kia,rio,128357,2003,1343,60,,,None,man,5,5,gasoline,2015-11-14 18:55:53.273414+00,2016-01-27 20:40:15.46361+00,1106.59
ford,galaxy,212225,1999,1896,66,,,None,man,5,7,diesel,2015-11-14 18:55:53.413381+00,2016-01-27 20:40:15.46361+00,1846.78
skoda,superb,6296,2015,1968,110,,,None,auto,5,5,diesel,2015-11-14 18:55:53.45621+00,2016-01-27 20:40:15.46361+00,35325.68
,,191000,2002,1461,48,,,None,man,5,5,diesel,2015-11-14 18:55:53.472925+00,2016-01-27 20:40:15.46361+00,1957.81
,,114000,2005,1598,83,,,None,man,2,4,gasoline,2015-11-14 18:55:53.490231+00,2016-01-27 20:40:15.46361+00,3997.04
ford,fiesta,36843,2003,1299,44,,,None,man,3,5,gasoline,2015-11-14 18:55:53.529372+00,2016-01-27 20:40:15.46361+00,2183.57
,,221000,,2179,94,,,None,man,5,7,diesel,2015-11-14 18:55:53.543024+00,2016-01-27 20:40:15.46361+00,3219.84
skoda,felicia,185000,,1289,50,,,None,man,5,5,gasoline,2015-11-14 18:55:53.578312+00,2016-01-27 20:40:15.46361+00,1291.64
seat,altea,129681,2006,1896,77,,,None,man,5,5,diesel,2015-11-14 18:55:53.613093+00,2016-01-27 20:40:15.46361+00,5177.65
,,244454,1997,1595,74,,,None,man,4,5,gasoline,2015-11-14 18:55:53.642335+00,2016-01-27 20:40:15.46361+00,1813.47
audi,a3,189532,2005,1968,103,,,None,man,5,5,diesel,2015-11-14 18:55:53.652644+00,2016-01-27 20:40:15.46361+00,5917.84
,,122554,,1461,55,van,,None,man,3,2,diesel,2015-11-14 18:55:53.687022+00,2016-01-27 20:40:15.46361+00,5162.84
kia,,29802,,1582,94,,,None,man,5,5,diesel,2015-11-14 18:55:53.728979+00,2016-01-27 20:40:15.46361+00,10917.84
audi,a4,74800,2014,1968,130,,,None,auto,5,None,diesel,2015-11-14 18:55:53.747782+00,2016-01-27 20:40:15.46361+00,29570.69
,,251082,2001,1896,85,,,None,man,5,7,diesel,2015-11-14 18:55:53.768388+00,2016-01-27 20:40:15.46361+00,4067.36
,,228454,2003,1461,48,,,None,man,4,5,diesel,2015-11-14 18:55:53.794804+00,2016-01-27 20:40:15.46361+00,1624.72
hyundai,i30,61000,2011,1396,80,,,None,man,5,5,gasoline,2015-11-14 18:55:53.805493+00,2016-01-27 20:40:15.46361+00,7031.83
bmw,,349757,2000,1951,100,,,None,man,4,5,diesel,2015-11-14 18:55:53.844245+00,2016-01-27 20:40:15.46361+00,736.49
,,98811,2006,1390,55,,,None,man,5,5,gasoline,2015-11-14 18:55:53.856486+00,2016-01-27 20:40:15.46361+00,4996.3
citroen,c3,65032,2003,1360,54,,,None,auto,5,5,gasoline,2015-11-14 18:55:53.89875+00,2016-01-27 20:40:15.46361+00,2553.66
skoda,fabia,146967,2009,1422,51,,,None,man,5,5,diesel,2015-11-14 18:55:53.909071+00,2016-01-27 20:40:15.46361+00,5144.34
skoda,fabia,163257,2001,1390,55,,,None,man,5,5,gasoline,2015-11-14 18:55:53.942086+00,2016-01-27 20:40:15.46361+00,2401.92
skoda,yeti,2,2015,1968,103,,,None,man,5,5,diesel,2015-11-14 18:55:53.950956+00,2016-01-27 20:40:15.46361+00,22202.07
skoda,yeti,19321,2014,1968,81,,,None,man,5,5,diesel,2015-11-14 18:55:53.972226+00,2016-01-27 20:40:15.46361+00,15725.02
hyundai,santa-fe,111212,2010,2199,145,,,None,auto,5,7,diesel,2015-11-14 18:55:53.993962+00,2016-01-27 20:40:15.46361+00,14800.15
,,204000,2004,1896,77,,,None,,5,5,diesel,2015-11-14 18:55:54.088371+00,2016-01-27 20:40:15.46361+00,4293.12
suzuki,vitara,2,2015,1586,88,,,None,auto,5,5,gasoline,2015-11-14 18:55:54.133194+00,2016-01-27 20:40:15.46361+00,20721.69
chevrolet,tacuma,170000,,1598,77,,,None,,5,5,gasoline,2015-11-14 18:55:54.163019+00,2016-01-27 20:40:15.46361+00,1369.36
audi,a3,188211,1998,1595,74,,,None,man,3,5,gasoline,2015-11-14 18:55:54.254744+00,2016-01-27 20:40:15.46361+00,1476.68
toyota,corolla-verso,132011,2003,1598,81,,,None,man,5,5,gasoline,2015-11-14 18:55:54.278987+00,2016-01-27 20:40:15.46361+00,4067.36
,,163544,2005,1390,72,,,None,man,5,5,gasoline,2015-11-14 18:55:54.321255+00,2016-01-27 20:40:15.46361+00,2586.97
ford,focus,129570,2010,1560,80,,,None,man,5,5,diesel,2015-11-14 18:55:54.330812+00,2016-01-27 20:40:15.46361+00,5917.8
lancia,delta,146525,2009,1598,88,,,None,man,5,5,diesel,2015-11-14 18:55:54.368213+00,2016-01-27 20:40:15.46361+00,5917.84
suzuki,jimny,131000,2003,1328,60,,,None,man,3,4,gasoline,2015-11-14 18:55:54.456171+00,2016-01-27 20:40:15.46361+00,5366.4
citroen,berlingo,182367,2002,1868,51,,,None,man,5,5,diesel,2015-11-14 18:55:54.470207+00,2016-01-27 20:40:15.46361+00,2401.92
,,5,2015,1149,54,,,None,man,5,5,gasoline,2015-11-14 18:55:54.51337+00,2016-01-27 20:40:15.46361+00,10251.67
chevrolet,,125000,,1150,53,,,None,,5,5,gasoline,2015-11-14 18:55:54.583409+00,2016-01-27 20:40:15.46361+00,2512.95
rover,,232500,2007,3628,200,,,None,auto,5,5,diesel,2015-11-14 18:55:54.605633+00,2016-01-27 20:40:15.46361+00,12953.37
skoda,fabia,163233,2002,1390,55,,,None,man,5,5,gasoline,2015-11-14 18:55:54.623642+00,2016-01-27 20:40:15.46361+00,2183.57
bmw,,157200,2012,1995,135,,,None,auto,5,5,diesel,2015-11-14 18:55:54.710801+00,2016-01-27 20:40:15.46361+00,11806.07
skoda,rapid,9985,2015,1598,66,,,None,auto,5,5,diesel,2015-11-14 18:55:54.815269+00,2016-01-27 20:40:15.46361+00,16650.19
citroen,saxo,165449,1999,1124,44,,,None,man,5,5,gasoline,2015-11-14 18:55:54.827866+00,2016-01-27 20:40:15.46361+00,921.54
mazda,6,212000,2004,1998,100,,,None,man,5,5,diesel,2015-11-14 18:55:54.892819+00,2016-01-27 20:40:15.46361+00,2923.76
,,90015,,1124,44,,,None,,5,5,gasoline,2015-11-14 18:55:54.959093+00,2016-01-27 20:40:15.46361+00,925.24
opel,mokka,10399,2015,1400,103,,,None,man,5,5,gasoline,2015-11-14 18:55:54.968582+00,2016-01-27 20:40:15.46361+00,17024.43
mitsubishi,outlander,3,2015,2268,110,,,None,auto,5,7,diesel,2015-11-14 18:55:54.989654+00,2016-01-27 20:40:15.46361+00,31865.28
,,86000,1997,1296,61,,,None,man,5,5,gasoline,2015-11-14 18:55:55.004999+00,2016-01-27 20:40:15.46361+00,2553.66
ford,c-max,79000,2013,1560,85,,,None,man,5,5,diesel,2015-11-14 18:55:55.11312+00,2016-01-27 20:40:15.46361+00,12176.17
hyundai,ix20,13800,2014,1396,66,,,None,man,5,5,gasoline,2015-11-14 18:55:55.234698+00,2016-01-27 20:40:15.46361+00,9437.45
,,205000,2002,1870,75,,,None,,5,5,diesel,2015-11-14 18:55:55.251583+00,2016-01-27 20:40:15.46361+00,2553.66
,,177063,2000,1896,81,,,None,man,5,5,diesel,2015-11-14 18:55:55.262902+00,2016-01-27 20:40:15.46361+00,2735.01
,,188534,2001,1997,66,,,None,man,5,5,diesel,2015-11-14 18:55:55.281965+00,2016-01-27 20:40:15.46361+00,2183.57
chrysler,town-country,122800,2012,3604,214,van,,None,auto,5,7,gasoline,2015-11-14 18:55:55.292768+00,2016-01-27 20:40:15.46361+00,18467.8
,,119000,2002,999,37,,,None,man,3,4,gasoline,2015-11-14 18:55:55.314511+00,2016-01-27 20:40:15.46361+00,2401.92
skoda,octavia,19950,2014,1598,77,,,None,man,5,None,diesel,2015-11-14 18:55:55.405884+00,2016-01-27 20:40:15.46361+00,16876.39
skoda,citigo,53100,,999,55,,,None,man,5,4,gasoline,2015-11-14 18:55:55.429822+00,2016-01-27 20:40:15.46361+00,7179.9
,,5,2014,1461,66,,,None,auto,5,5,diesel,2015-11-14 18:55:55.467081+00,2016-01-27 20:40:15.46361+00,17390.82
honda,jazz,58816,,1198,66,,,None,man,5,5,gasoline,2015-11-14 18:55:55.483858+00,2016-01-27 20:40:15.46361+00,6624.72
,,186097,,1781,110,,,None,man,5,5,gasoline,2015-11-14 18:55:55.545656+00,2016-01-27 20:40:15.46361+00,3512.21
citroen,c5,153916,,1997,103,,,None,man,5,5,diesel,2015-11-14 18:55:55.580691+00,2016-01-27 20:40:15.46361+00,10325.72
skoda,citigo,8587,2014,999,44,,,None,man,3,4,gasoline,2015-11-14 18:55:55.590641+00,2016-01-27 20:40:15.46361+00,7253.89
ford,tourneo-connect,136000,2008,1753,66,,,None,man,5,5,diesel,2015-11-14 18:55:55.613356+00,2016-01-27 20:40:15.46361+00,5292.38
skoda,octavia,21400,2014,1598,77,,,None,man,5,None,diesel,2015-11-14 18:55:55.726995+00,2016-01-27 20:40:15.46361+00,15358.99
skoda,fabia,51000,2004,1198,40,,,None,man,5,5,gasoline,2015-11-14 18:55:55.740982+00,2016-01-27 20:40:15.46361+00,2405.63
skoda,octavia,15841,2014,1395,103,,,None,man,5,5,gasoline,2015-11-14 18:55:55.778393+00,2016-01-27 20:40:15.46361+00,16247.22
skoda,citigo,15156,2014,999,55,,,None,man,5,4,gasoline,2015-11-14 18:55:55.933267+00,2016-01-27 20:40:15.46361+00,7364.91
,,138813,2002,1900,75,,,None,man,5,5,diesel,2015-11-14 18:55:55.944619+00,2016-01-27 20:40:15.46361+00,2516.65
skoda,fabia,121385,2003,1198,40,,,None,man,5,5,gasoline,2015-11-14 18:55:55.953405+00,2016-01-27 20:40:15.46361+00,1628.42
,,69122,2003,796,37,,,None,man,5,5,gasoline,2015-11-14 18:55:55.975694+00,2016-01-27 20:40:15.46361+00,1443.38
volvo,v70,192000,2004,,,,,None,auto,5,5,gasoline,2015-11-14 18:55:55.998538+00,2016-01-27 20:40:15.46361+00,4807.55
,,257000,,2967,176,,,None,auto,4,5,diesel,2015-11-14 18:55:56.008742+00,2016-01-27 20:40:15.46361+00,11658.03
bmw,x6,8614,2015,2993,190,,,None,man,None,5,diesel,2015-11-14 18:55:56.099729+00,2016-01-27 20:40:15.46361+00,67357.51
porsche,cayenne,32900,2014,3000,180,,,None,man,None,5,diesel,2015-11-14 18:55:56.110182+00,2016-01-27 20:40:15.46361+00,66987.42
porsche,macan,10,2015,2967,190,,,None,man,None,None,diesel,2015-11-14 18:55:56.138244+00,2016-01-27 20:40:15.46361+00,69948.19
audi,rs4,40854,2013,4163,331,,,None,man,None,5,gasoline,2015-11-14 18:55:56.154151+00,2016-01-27 20:40:15.46361+00,63286.45
bmw,m3,9800,2014,2979,317,,,None,man,None,5,gasoline,2015-11-14 18:55:56.1741+00,2016-01-27 20:40:15.46361+00,67727.61
mercedes-benz,,8000,2015,2987,190,,,None,man,None,5,diesel,2015-11-14 18:55:56.308778+00,2016-01-27 20:40:15.46361+00,71798.67
bmw,m5,40000,2014,4395,412,,,None,man,None,5,gasoline,2015-11-14 18:55:56.328123+00,2016-01-27 20:40:15.46361+00,73649.15
rover,,39988,2014,2993,215,,,None,man,None,5,diesel,2015-11-14 18:55:56.34251+00,2016-01-27 20:40:15.46361+00,68467.8
audi,s8,45040,2013,3993,382,,,None,man,None,5,gasoline,2015-11-14 18:55:56.357686+00,2016-01-27 20:40:15.46361+00,73649.15
mercedes-benz,,4000,2015,2987,190,,,None,man,None,5,diesel,2015-11-14 18:55:56.488001+00,2016-01-27 20:40:15.46361+00,74389.34
mercedes-benz,,5900,2014,3498,225,,,None,man,None,2,gasoline,2015-11-14 18:55:56.521876+00,2016-01-27 20:40:15.46361+00,78460.4
porsche,panamera,19898,2014,2967,221,,,None,man,None,4,diesel,2015-11-14 18:55:56.540964+00,2016-01-27 20:40:15.46361+00,75869.73
bmw,x5,12500,2014,2993,280,,,None,man,None,5,diesel,2015-11-14 18:55:56.611155+00,2016-01-27 20:40:15.46361+00,81051.07
mercedes-benz,,23200,2014,2987,155,,,None,man,None,5,diesel,2015-11-14 18:55:56.655947+00,2016-01-27 20:40:15.46361+00,81051.07
mercedes-benz,,22500,2014,2987,190,,,None,man,None,None,diesel,2015-11-14 18:55:56.666053+00,2016-01-27 20:40:15.46361+00,81791.27
bmw,x6,0,2015,2993,230,,,None,man,None,5,diesel,2015-11-14 18:55:56.698429+00,2016-01-27 20:40:15.46361+00,82901.55
bmw,,18500,2014,2993,230,,,None,man,None,4,diesel,2015-11-14 18:55:56.733886+00,2016-01-27 20:40:15.46361+00,57364.91
mercedes-benz,,14550,2014,2987,190,,,None,man,None,5,diesel,2015-11-14 18:55:56.748881+00,2016-01-27 20:40:15.46361+00,81791.27
audi,,41020,2014,2480,228,,,None,man,None,None,gasoline,2015-11-14 18:55:56.786091+00,2016-01-27 20:40:15.46361+00,48112.51
audi,q5,21300,2014,1968,130,,,None,man,None,5,diesel,2015-11-14 18:55:56.829747+00,2016-01-27 20:40:15.46361+00,44041.45
bmw,x3,39250,2014,2993,190,,,None,man,None,5,diesel,2015-11-14 18:55:56.841549+00,2016-01-27 20:40:15.46361+00,48112.51
mercedes-benz,,6500,2015,2143,140,,,None,man,None,7,diesel,2015-11-14 18:55:56.856976+00,2016-01-27 20:40:15.46361+00,50333.09
mercedes-benz,,8975,2014,1991,265,,,None,man,None,5,gasoline,2015-11-14 18:55:56.866819+00,2016-01-27 20:40:15.46361+00,43671.35
audi,a6,26444,2014,2967,150,,,None,man,None,5,diesel,2015-11-14 18:55:56.884761+00,2016-01-27 20:40:15.46361+00,41820.87
jaguar,xj,22500,2014,2993,202,,,None,man,None,5,diesel,2015-11-14 18:55:56.925096+00,2016-01-27 20:40:15.46361+00,51073.28
audi,q5,26937,2014,1989,130,,,None,man,None,5,diesel,2015-11-14 18:55:56.934647+00,2016-01-27 20:40:15.46361+00,41820.87
mercedes-benz,,20,2015,1598,100,,,None,man,None,5,diesel,2015-11-14 18:55:56.95355+00,2016-01-27 20:40:15.46361+00,41820.87
audi,a6,25940,2015,2967,150,,,None,man,None,5,diesel,2015-11-14 18:55:57.011713+00,2016-01-27 20:40:15.46361+00,42190.97
,,5,2015,1197,87,,,None,auto,5,5,gasoline,2015-11-14 18:55:57.035241+00,2016-01-27 20:40:15.46361+00,16835.68
bmw,,6990,2015,1995,140,,,None,man,None,7,diesel,2015-11-14 18:55:57.072244+00,2016-01-27 20:40:15.46361+00,43671.35
audi,s5,29,2013,2995,245,,,None,man,None,4,gasoline,2015-11-14 18:55:57.082147+00,2016-01-27 20:40:15.46361+00,42931.16
mercedes-benz,,12140,2014,2143,120,,,None,man,None,7,diesel,2015-11-14 18:55:57.108803+00,2016-01-27 20:40:15.46361+00,44781.64
bmw,,15445,2014,2993,190,,,None,man,None,5,diesel,2015-11-14 18:55:57.167011+00,2016-01-27 20:40:15.46361+00,44781.64
mercedes-benz,,8660,2014,2987,185,,,None,man,None,4,diesel,2015-11-14 18:55:57.178447+00,2016-01-27 20:40:15.46361+00,44781.64
bmw,,32100,2014,2993,190,,,None,man,None,4,diesel,2015-11-14 18:55:57.234614+00,2016-01-27 20:40:15.46361+00,45891.93
bmw,,44565,2014,2993,190,,,None,man,None,5,diesel,2015-11-14 18:55:57.250156+00,2016-01-27 20:40:15.46361+00,44781.64
audi,a6,20054,2014,2967,180,,,None,man,None,5,diesel,2015-11-14 18:55:57.385059+00,2016-01-27 20:40:15.46361+00,46632.12
,,20975,2014,2967,180,,,None,man,None,5,diesel,2015-11-14 18:55:57.44503+00,2016-01-27 20:40:15.46361+00,47002.22
mercedes-benz,,16800,2015,1991,115,,,None,man,None,5,diesel,2015-11-14 18:55:57.567721+00,2016-01-27 20:40:15.46361+00,27387.12
,,21081,2014,1968,103,,,None,man,None,5,diesel,2015-11-14 18:55:57.577407+00,2016-01-27 20:40:15.46361+00,29977.79
nissan,juke,11,2015,1618,160,,,None,man,None,None,gasoline,2015-11-14 18:55:57.60141+00,2016-01-27 20:40:15.46361+00,23686.16
ford,galaxy,21750,2014,1998,103,,,None,man,None,7,diesel,2015-11-14 18:55:57.620855+00,2016-01-27 20:40:15.46361+00,28127.31
ford,kuga,20300,2015,1997,110,,,None,man,None,5,diesel,2015-11-14 18:55:57.65389+00,2016-01-27 20:40:15.46361+00,27387.12
,,78000,2011,1560,82,,,None,man,5,5,diesel,2015-11-14 18:55:57.690751+00,2016-01-27 20:40:15.46361+00,10991.86
,,24195,2014,1968,103,,,None,man,None,7,diesel,2015-11-14 18:55:57.703976+00,2016-01-27 20:40:15.46361+00,28867.51
,,27950,2015,1968,135,,,None,man,None,5,diesel,2015-11-14 18:55:57.717037+00,2016-01-27 20:40:15.46361+00,28127.31
kia,sportage,0,2015,1995,100,,,None,man,None,None,diesel,2015-11-14 18:55:57.750502+00,2016-01-27 20:40:15.46361+00,29977.79
ford,mondeo,15100,2015,1997,110,,,None,man,None,5,diesel,2015-11-14 18:55:57.804128+00,2016-01-27 20:40:15.46361+00,30347.89
mitsubishi,outlander,25000,2015,2268,110,,,None,man,None,7,diesel,2015-11-14 18:55:57.851398+00,2016-01-27 20:40:15.46361+00,29977.79
mazda,cx-5,31480,2014,2191,129,,,None,man,None,None,diesel,2015-11-14 18:55:57.896484+00,2016-01-27 20:40:15.46361+00,29237.6
volvo,v70,25600,2015,1969,133,,,None,man,None,5,diesel,2015-11-14 18:55:57.924216+00,2016-01-27 20:40:15.46361+00,30717.99
